time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,aqi,truetime,month,hour
45136.21,25.4,2.25,0.22,0.13,2,6.4,8.4,5.2,24,2,0,90,1,2.38,109,129,0.6,0.4,20,2023/7/29 05:02,7,5
45136.25,25.5,2.29,0.35,0.16,6.7,6.9,13.6,3.9,30,4,0,89,1,2.45,131,236,0.4,0.2,21,2023/7/29 06:00,7,6
45136.29,26.3,2.41,0.29,0.11,7.8,6.8,14.7,6.7,28,9,0,87,1.1,2.52,280,275,0.7,0.4,22,2023/7/29 06:57,7,7
45136.33,27.6,2.19,0.26,0.03,9.1,8.1,17.2,9.3,25,6,0,82,1.7,2.22,247,239,0.7,0.9,23,2023/7/29 07:55,7,8
45136.38,30.2,2.18,0.37,0.09,5.9,11.4,17.4,31.7,28,9,0,68,1.7,2.27,258,233,1.3,0.2,24,2023/7/29 09:07,7,9
45136.42,32.5,2.1,0.32,0.08,2.4,12.6,15.1,51.8,27,9,0,57,1.4,2.18,283,280,2.2,1.5,25,2023/7/29 10:04,7,10
45136.46,32.7,2,0.19,0.02,1.5,7.5,9,47.5,18,6,0,57,1.3,2.02,276,285,2.8,2.9,25,2023/7/29 11:02,7,11
45136.5,33.2,1.98,0.15,0,1,4.5,5.6,47,19,4,0,54,1.3,1.97,266,255,2.1,1.7,23,2023/7/29 12:00,7,12
45136.54,33.4,1.98,0.17,0.02,0.9,3.7,4.6,40.8,12,3,0,52,1.4,2,259,254,2.8,1.5,23,2023/7/29 12:57,7,13
45136.58,32.3,1.98,0.19,0.02,0.9,4.8,5.7,39.8,18,7,0,61,1.4,2,304,26,2.8,1.5,27,2023/7/29 13:55,7,14
45136.63,29.6,2.03,0.29,0.07,0.9,10.4,11.4,38.1,16,8,4.5,79,1.3,2.1,41,353,1.2,1.1,31,2023/7/29 15:07,7,15
45136.67,27.3,2.03,0.25,0.05,1,11.3,12.4,33.7,12,7,18.5,92,1,2.08,5,294,2.9,0.7,35,2023/7/29 16:04,7,16
45136.71,25.4,1.97,0.18,0.01,0.7,6.4,7.1,28.9,7,4,5.5,96,0.9,1.98,317,15,0.8,1.4,38,2023/7/29 17:02,7,17
45136.75,25.7,1.98,0.2,0.01,0.6,7.7,8.4,24.5,5,2,2,95,0.9,1.99,296,86,0.3,0.5,37,2023/7/29 18:00,7,18
45136.79,25.9,2.02,0.27,0.07,1.2,10.6,11.8,19.9,11,8,3.5,96,0.9,2.09,132,127,1.2,0.6,34,2023/7/29 18:57,7,19
45136.83,26.1,2.03,0.21,0.04,1.1,9,10.1,19.3,10,6,1,95,1,2.07,136,140,2.3,1,31,2023/7/29 19:55,7,20
45136.88,26,2.06,0.21,0.03,1.2,7.2,8.5,17.7,7,1,0,94,0.8,2.09,105,87,0.9,1.2,28,2023/7/29 21:07,7,21
45136.92,26.4,2,0.24,0.06,0.8,7.3,8.2,16.6,7,2,0,91,0.9,2.06,95,109,1,1,25,2023/7/29 22:04,7,22
45136.96,26.4,2.05,0.24,0.08,0.9,7.9,8.8,13.7,7,1,0,92,1,2.13,175,238,0.8,0.3,22,2023/7/29 23:02,7,23
45137,26.1,2.26,0.2,0.06,0.7,7,7.7,10.6,13,3,0,93,1,2.32,131,128,0.5,0.6,19,2023/7/30 00:00,7,0
45137.04,26.1,2.16,0.22,0.06,0.8,8.6,9.4,9.7,18,3,0,94,0.8,2.22,117,119,0.5,0.4,17,2023/7/30 00:57,7,1
45137.08,26.1,2.24,0.19,0.06,0.7,6.3,7,8,17,1,0,93,0.8,2.3,118,122,0.3,0.5,15,2023/7/30 01:55,7,2
45137.13,26.1,2.65,0.17,0.04,0.6,4.2,4.8,9.6,21,0,0,92,0.7,2.69,134,137,0.5,0.3,13,2023/7/30 03:07,7,3
45137.17,26.1,2.54,0.16,0.05,0.6,5.1,5.7,7,19,1,0,92,0.8,2.59,115,90,0.2,0.3,14,2023/7/30 04:04,7,4
45137.21,26.1,2.25,0.17,0.05,0.6,4.7,5.3,11.3,21,2,0,92,0.7,2.3,162,232,0.3,0.2,15,2023/7/30 05:02,7,5
45137.25,26.1,2.2,0.22,0.02,1.7,5.3,7,7.4,20,5,0,93,0.7,2.22,251,251,0.8,0.8,16,2023/7/30 06:00,7,6
45137.29,26.9,2.25,0.27,0.03,3.1,5.3,8.4,8.5,22,6,0,90,0.8,2.28,195,102,0.3,0.2,17,2023/7/30 06:57,7,7
45137.33,28.1,2.24,0.3,0.05,3.6,7,10.6,14.9,21,4,0,85,0.9,2.29,256,165,0.3,0.2,17,2023/7/30 07:55,7,8
45137.38,29.8,2.19,0.36,0.07,2.6,7.8,10.5,31.3,23,4,0,78,0.9,2.26,261,304,1,0.5,18,2023/7/30 09:07,7,9
45137.42,31.8,1.97,0.2,0.01,1.2,5.2,6.4,37.9,16,5,0,58,1,1.98,332,72,0.9,0.9,19,2023/7/30 10:04,7,10
45137.46,32.6,1.97,0.15,0,1.1,3.9,5.1,35.8,16,3,0,55,0.9,1.95,352,5,2.4,1.4,19,2023/7/30 11:02,7,11
45137.5,32.2,1.94,0.12,0,0.8,2.8,3.6,29.2,18,6,0,55,0.9,1.91,342,336,2.4,1.7,18,2023/7/30 12:00,7,12
45137.54,32.1,1.92,0.12,0,0.9,2.4,3.4,26.8,16,4,0,57,0.9,1.89,325,340,2.4,1.9,20,2023/7/30 12:57,7,13
45137.58,31.5,1.91,0.12,0,0.9,2.4,3.4,24.9,20,4,0,60,1,1.88,325,316,2.7,2.1,21,2023/7/30 13:55,7,14
45137.63,31,1.93,0.13,0,0.8,3,3.9,26,18,7,0,63,1,1.9,1,16,2.9,1.8,24,2023/7/30 15:07,7,15
45137.67,31.2,1.93,0.14,0,1.1,3.5,4.7,25.1,16,5,0,63,1.1,1.9,31,44,2.1,1.5,26,2023/7/30 16:04,7,16
45137.71,30.3,1.93,0.19,0,0.8,4.6,5.5,22.3,12,5,0,67,1.1,1.93,30,38,1.6,1.3,27,2023/7/30 17:02,7,17
45137.75,29.8,1.93,0.2,0,0.7,5.7,6.4,21.4,15,8,0,69,1.2,1.93,45,38,1.5,1.1,26,2023/7/30 18:00,7,18
45137.79,29.5,1.93,0.19,0,0.3,4.9,5.2,19.4,19,6,0,70,1,1.93,39,87,1,0.7,24,2023/7/30 18:57,7,19
45137.83,29.4,1.95,0.21,0.01,0.6,6.6,7.3,15.7,17,7,0,71,0.9,1.96,64,33,0.9,0.4,22,2023/7/30 19:55,7,20
45137.88,29.1,2.33,0.24,0.04,0.6,6.5,7.2,13.7,14,8,0,73,1,2.37,107,136,0.8,0.4,20,2023/7/30 21:07,7,21
45137.92,28.4,2.37,0.3,0.07,1.3,9,10.3,8.2,21,8,0,81,0.9,2.44,135,129,0.7,1.1,21,2023/7/30 22:04,7,22
45137.96,27.9,2.5,0.22,0.03,1.1,7.6,8.7,8.8,21,8,0,82,1,2.53,99,98,0.6,0.5,21,2023/7/30 23:02,7,23
45138,27.9,2.39,0.15,0,0.7,4.5,5.2,11,18,6,0,82,0.9,2.38,102,122,0.3,0.4,23,2023/7/31 00:00,7,0
45138.04,27.7,2.26,0.17,0.01,0.8,6.6,7.4,9.1,23,2,0,84,0.7,2.27,247,247,0.8,0.7,22,2023/7/31 00:57,7,1
45138.08,27.1,2.4,0.16,0.01,0.9,6.1,7,5.9,20,0,0,87,0.9,2.41,271,272,0.9,0.7,19,2023/7/31 01:55,7,2
45138.13,27.2,2.31,0.14,0.02,0.7,4.9,5.7,6.6,19,2,0,86,0.7,2.33,174,129,0.2,0,19,2023/7/31 03:07,7,3
45138.17,27.1,2.91,0.14,0.03,0.8,4.3,5.2,6,20,5,0,86,0.8,2.94,109,101,0.3,0.3,18,2023/7/31 04:04,7,4
45138.21,26.9,2.28,0.17,0.05,1.4,4.5,6,7.6,16,6,0,87,0.8,2.33,231,246,0.5,0.2,19,2023/7/31 05:02,7,5
45138.25,27.2,2.47,0.29,0.06,4.4,6.3,10.7,5.2,23,6,0,86,0.8,2.53,111,96,0.5,0.5,18,2023/7/31 06:00,7,6
45138.29,28.1,2.4,0.41,0.12,5.7,8.5,14.3,8.4,24,7,0,83,1,2.52,250,263,1.5,0.6,19,2023/7/31 06:57,7,7
45138.33,28.9,2.23,0.33,0.07,8.2,11.1,19.4,13.3,28,10,0,81,1.5,2.3,262,275,1.8,1.3,20,2023/7/31 07:55,7,8
45138.38,30.1,2.1,0.27,0.07,4.4,10.1,14.5,28.4,30,11,0,73,1.6,2.17,270,271,2,1.4,21,2023/7/31 09:07,7,9
45138.42,30.7,2,0.23,0.1,2.8,10,12.9,33,24,7,0,71,1.3,2.1,272,260,2.6,1.8,24,2023/7/31 10:04,7,10
45138.46,30.9,1.98,0.23,0.13,2.2,10.3,12.5,34.8,22,11,0,71,1.4,2.11,278,282,2.5,2,24,2023/7/31 11:02,7,11
45138.5,30.8,1.99,0.22,0.09,1.1,8.7,9.8,48.6,25,11,1.5,73,1.3,2.08,286,311,1.6,1.7,26,2023/7/31 12:00,7,12
45138.54,30.9,1.97,0.21,0.08,1.2,8.6,9.8,41.2,20,7,0.5,70,1.3,2.05,309,313,2.2,1.2,27,2023/7/31 12:57,7,13
45138.58,31.4,1.96,0.19,0.05,1,7,8,51.5,28,13,0,72,1.5,2.01,338,332,2.5,1.6,26,2023/7/31 13:55,7,14
45138.63,31.5,1.94,0.18,0.06,1,6.7,7.8,41.7,25,18,0,73,1.3,2,347,3,1.8,1.1,30,2023/7/31 15:07,7,15
45138.67,31.8,1.94,0.18,0.05,1,7.2,8.3,41.7,54,16,0,67,1.3,1.99,333,340,2.1,1.6,35,2023/7/31 16:04,7,16
45138.71,31.2,1.94,0.21,0.06,1.2,7.5,8.8,30.4,26,7,0,71,1.3,2,338,332,1.7,1.3,38,2023/7/31 17:02,7,17
45138.75,30.7,1.96,0.31,0.08,0.8,10.2,11.1,25.5,24,9,0,72,1.2,2.04,312,312,2.1,1.5,39,2023/7/31 18:00,7,18
45138.79,29.9,1.97,0.28,0.08,0.7,11.4,12.1,19.6,22,9,0,77,1.2,2.05,307,257,1.7,1.1,37,2023/7/31 18:57,7,19
45138.83,28.6,1.97,0.21,0.07,0.9,7.8,8.7,30.5,17,6,0,71,0.9,2.04,143,131,1.6,0.6,34,2023/7/31 19:55,7,20
45138.88,28,2,0.19,0.06,0.8,7.7,8.5,27.5,8,1,0,72,0.9,2.06,245,241,1.1,0.5,32,2023/7/31 21:07,7,21
45138.92,27.3,2.07,0.19,0.05,0.7,8.1,8.8,23.2,15,3,0,80,0.8,2.12,249,140,0.2,0.5,31,2023/7/31 22:04,7,22
45138.96,27.1,2.11,0.21,0.06,0.6,8.8,9.4,19.3,13,6,0,83,1,2.17,262,247,0.2,0.5,28,2023/7/31 23:02,7,23
45139,27.1,2.23,0.24,0.09,0.7,9,9.8,17.2,18,7,0,84,1.1,2.32,274,254,0.3,0.3,25,2023/8/1 00:00,8,0
45139.04,27,2.36,0.17,0.12,0.8,6.1,7,17,19,6,0,83,1.4,2.48,119,120,0.3,0.5,22,2023/8/1 00:57,8,1
45139.08,26.5,2.29,0.17,0.09,0.8,6.5,7.3,14.7,18,6,0,86,1.4,2.38,273,274,0.8,0.7,22,2023/8/1 01:55,8,2
45139.13,26.3,2.26,0.16,0.07,0.9,6.5,7.5,14.6,19,6,0,87,1.3,2.33,236,130,0.4,0.2,23,2023/8/1 03:07,8,3
45139.17,26.3,2.44,0.17,0.15,0.9,5.9,6.8,12.9,18,4,0,86,1.4,2.59,118,138,1,0.6,21,2023/8/1 04:04,8,4
45139.21,26.1,2.24,0.21,0.16,2,9.1,11.1,10.9,22,4,0,87,1.4,2.4,124,99,0.6,0.7,18,2023/8/1 05:02,8,5
45139.25,26.9,2.15,0.34,0.12,3,7.8,10.9,10.2,18,8,0,82,1.4,2.27,99,106,0.5,0.5,18,2023/8/1 06:00,8,6
45139.29,28.1,2.14,0.58,0.2,7.5,13.1,20.7,12.8,31,16,0,77,1.9,2.34,245,244,1.3,0.7,18,2023/8/1 06:57,8,7
45139.33,29.1,2.17,0.45,0.14,6.3,14.6,20.9,24.1,36,15,0,72,2.8,2.31,250,244,1.5,1,23,2023/8/1 07:55,8,8
45139.38,31.5,1.96,0.23,0.05,3.8,8.8,12.6,31.4,22,16,0,58,1.9,2.01,332,320,2.9,1.2,28,2023/8/1 09:07,8,9
45139.42,32.6,1.91,0.14,0.03,1.8,5.2,7.1,39.1,20,5,0,54,1.7,1.94,355,340,1.9,1.5,35,2023/8/1 10:04,8,10
45139.46,32.6,1.93,0.16,0.04,1.4,5.5,7,49.5,25,8,0,58,1.6,1.97,319,346,2.1,1.9,34,2023/8/1 11:02,8,11
45139.5,32.2,1.92,0.15,0.03,1.2,5.5,6.7,49.6,22,7,0,63,1.7,1.95,325,343,2.7,2.1,31,2023/8/1 12:00,8,12
45139.54,32.4,1.92,0.13,0.01,1,4.6,5.6,47.6,20,8,0,63,1.5,1.93,334,338,2.6,1.8,28,2023/8/1 12:57,8,13
45139.58,32.5,1.92,0.13,0.02,1.2,4.9,6.1,47.8,22,9,0,62,1.5,1.94,332,331,2.7,2,31,2023/8/1 13:55,8,14
45139.63,32.2,1.92,0.12,0.01,1.3,4.8,6.1,44.6,25,14,0,64,1.6,1.93,346,343,2.7,1.8,34,2023/8/1 15:07,8,15
45139.67,31.6,1.93,0.13,0.03,1.1,5,6.1,39.8,32,10,0,67,1.6,1.96,3,356,2.5,1.8,38,2023/8/1 16:04,8,16
45139.71,30.5,1.91,0.18,0.05,1.1,6.5,7.7,33.8,24,8,0,71,1.5,1.96,359,2,2.3,1.7,40,2023/8/1 17:02,8,17
45139.75,29.9,1.92,0.21,0.04,0.8,7.4,8.3,31.2,26,8,0,76,1.5,1.96,2,342,1.5,1.4,40,2023/8/1 18:00,8,18
45139.79,29.5,1.95,0.23,0.05,0.7,8.8,9.5,25.5,27,6,0,79,1.5,2,321,315,1.5,1.2,39,2023/8/1 18:57,8,19
45139.83,29.3,1.95,0.2,0.04,0.6,8.8,9.4,20.5,21,9,0,79,1.5,1.99,347,342,0.9,0.8,36,2023/8/1 19:55,8,20
45139.88,29.5,1.95,0.22,0.06,0.9,9.6,10.5,13.5,16,5,0,74,1.6,2.01,356,7,1.6,0.6,33,2023/8/1 21:07,8,21
45139.92,29.5,1.93,0.2,0.05,0.8,8.6,9.5,13.6,13,1,0,72,1.8,1.98,63,93,0.9,0.7,30,2023/8/1 22:04,8,22
45139.96,28.9,2.11,0.23,0.12,0.8,7.8,8.6,15.3,25,7,0,82,1.5,2.23,105,101,0.3,0.8,25,2023/8/1 23:02,8,23
45140,28.6,2.28,0.28,0.15,0.9,8.4,9.3,12.9,23,9,0,84,1.6,2.43,170,258,1.2,0.3,22,2023/8/2 00:00,8,0
45140.04,28.1,2.27,0.22,0.07,0.7,10.2,11,9.4,26,8,0,87,1.1,2.34,259,263,0.9,0.9,21,2023/8/2 00:57,8,1
45140.08,28,2.37,0.2,0.06,0.7,10.7,11.5,7.2,21,6,0,87,1.1,2.43,237,132,0.2,0.2,23,2023/8/2 01:55,8,2
45140.13,27.9,2.26,0.19,0.06,0.7,9.8,10.6,8.1,25,9,0,88,1.1,2.32,250,242,0.3,0.4,24,2023/8/2 03:07,8,3
45140.17,27.7,2.36,0.21,0.07,1,10.1,11.1,6.2,27,6,0,88,1.1,2.43,260,268,1,0.7,24,2023/8/2 04:04,8,4
45140.21,27.5,2.38,0.2,0.07,2.5,12,14.6,6.3,26,5,0,89,1.1,2.45,240,120,0.6,0.6,23,2023/8/2 05:02,8,5
45140.25,27.5,2.38,0.32,0.12,6.1,12.4,18.5,3.6,25,12,0,89,1.2,2.5,249,259,1.2,0.5,26,2023/8/2 06:00,8,6
45140.29,27.1,2.25,0.35,0.11,10.7,13.3,24,3.5,21,9,0,92,1.4,2.36,265,269,0.8,0.7,26,2023/8/2 06:57,8,7
45140.33,27,2.18,0.43,0.19,16,13,29,4.4,20,7,2,96,1.3,2.37,275,278,0.9,0.6,25,2023/8/2 07:55,8,8
45140.38,27.2,2.1,0.44,0.18,9.5,14.1,23.7,7.9,12,8,2,94,1.2,2.28,296,308,0.7,0.5,25,2023/8/2 09:07,8,9
45140.42,27.5,2.09,0.57,0.19,11,15.9,26.9,13.9,22,12,1,94,1.4,2.28,287,282,1.4,0.9,26,2023/8/2 10:04,8,10
45140.46,29.1,1.97,0.28,0.13,7.1,11.9,19.1,20.3,12,8,0,88,1.2,2.1,327,276,1.4,0.8,28,2023/8/2 11:02,8,11
45140.5,31.1,1.9,0.12,0,2.2,4.2,6.5,28.8,23,8,0,79,1,1.9,343,13,3.6,2.2,28,2023/8/2 12:00,8,12
45140.54,31.6,1.9,0.1,0,1.2,3,4.3,30.2,27,8,0,73,0.8,1.89,357,327,3.2,2,28,2023/8/2 12:57,8,13
45140.58,31.7,1.9,0.1,0.01,1.1,3.7,4.8,29.5,29,6,0,69,0.9,1.91,334,336,2.5,1.8,28,2023/8/2 13:55,8,14
45140.63,31.5,1.9,0.105,0.01,1.1,3.65,4.8,28.8,32,9,0,69,0.8,1.91,347,359,3.3,2.2,25,2023/8/2 15:07,8,15
45140.67,31.3,1.9,0.11,0.01,1.1,3.6,4.8,24.5,26,13,0,68,0.7,1.91,7,1,3,1.9,25,2023/8/2 16:04,8,16
45140.71,30.9,1.91,0.17,0.02,1.2,5.1,6.4,21.3,32,11,0,69,0.8,1.93,354,12,2.1,1.4,29,2023/8/2 17:02,8,17
45140.75,30.7,1.91,0.21,0.04,1.2,7,8.2,15.7,26,7,0,67,1,1.95,35,33,2.6,1.5,31,2023/8/2 18:00,8,18
45140.79,30.8,1.91,0.2,0.04,1.2,6.9,8.2,11.7,21,7,0,62,1,1.95,41,17,2.2,1.4,31,2023/8/2 18:57,8,19
45140.83,30.9,1.91,0.13,0,0.8,5.6,6.5,12.2,21,6,0,57,0.9,1.91,1,350,1.8,1.4,29,2023/8/2 19:55,8,20
45140.88,31.2,1.92,0.14,0.01,0.6,5.6,6.3,12.1,15,3,0,53,0.9,1.93,353,358,1.1,1.2,26,2023/8/2 21:07,8,21
45140.92,30.4,2.05,0.26,0.08,1,7.7,8.8,8.7,16,4,0,56,0.9,2.13,145,236,1.1,0.4,22,2023/8/2 22:04,8,22
45140.96,28.6,2.11,0.15,0.02,1.1,8.1,9.3,6.4,27,5,0,72,0.9,2.13,237,71,0.4,0.8,20,2023/8/2 23:02,8,23
45141,28.3,2.05,0.13,0.03,0.9,6.1,7.1,7.2,19,5,0,72,0.8,2.08,154,132,0.8,0.2,21,2023/8/3 00:00,8,0
45141.04,28.4,2.08,0.12,0.02,1,5.4,6.5,8,27,7,0,75,1.1,2.1,232,257,0.4,0.4,21,2023/8/3 00:57,8,1
45141.08,28.4,2.13,0.12,0.05,0.9,6.3,7.3,7.4,25,6,0,77,1.6,2.18,238,223,0.6,0.7,23,2023/8/3 01:55,8,2
45141.13,28.1,2.15,0.12,0.04,0.9,7.1,8,11.6,32,10,0,85,2,2.19,243,242,1.4,0.8,24,2023/8/3 03:07,8,3
45141.17,27.3,2.1,0.12,0.01,0.9,5.2,6.1,22.3,25,12,1,93,1.8,2.11,249,201,0.5,0.9,24,2023/8/3 04:04,8,4
45141.21,27,2.13,0.18,0.07,1.1,6.6,7.7,18,26,13,0,94,1.2,2.2,125,131,1.4,0.7,25,2023/8/3 05:02,8,5
45141.25,27.4,2.07,0.29,0.1,1.4,8.1,9.6,20.6,24,11,0,91,1.3,2.17,134,122,0.8,1.2,28,2023/8/3 06:00,8,6
45141.29,28,2.05,0.42,0.13,2.6,12,14.6,20.5,30,12,0,89,1.4,2.18,134,131,0.8,0.7,31,2023/8/3 06:57,8,7
45141.33,28.6,1.99,0.32,0.13,2.9,12.1,15,21.8,27,10,0,87,1.5,2.12,135,136,1.2,0.9,32,2023/8/3 07:55,8,8
45141.38,28.9,1.96,0.24,0.17,3.1,11.1,14.2,20.8,27,19,0,83,1.4,2.13,135,140,1.4,1.2,32,2023/8/3 09:07,8,9
45141.42,29.5,1.93,0.22,0.2,2.5,9.6,12.1,23.3,24,8,0,78,1.9,2.13,135,137,1.9,1.3,36,2023/8/3 10:04,8,10
45141.46,30,1.91,0.23,0.24,2.7,9.2,11.9,22.8,22,10,0,69,1.7,2.15,136,139,1.5,1.3,36,2023/8/3 11:02,8,11
45141.5,30.8,1.93,0.22,0.09,2,7.1,9.1,30.9,21,7,0,66,1.6,2.02,140,147,1.6,1.6,36,2023/8/3 12:00,8,12
45141.54,31.7,2.03,0.2,0.06,1.6,6.8,8.4,42.9,26,9,0,68,1.4,2.09,275,271,1.7,0.2,35,2023/8/3 12:57,8,13
45141.58,32.1,1.99,0.19,0.03,1.1,5.4,6.6,49.1,31,12,0,66,1.3,2.02,242,238,2.8,1.6,31,2023/8/3 13:55,8,14
45141.63,31.5,1.98,0.19,0.04,1.2,5.9,7.1,43.4,36,12,0,70,1.3,2.02,243,243,3.3,3.3,33,2023/8/3 15:07,8,15
45141.67,31.5,1.96,0.2,0.1,1.1,6.2,7.4,41.8,32,12,0,71,1.6,2.06,249,248,3.5,3.1,34,2023/8/3 16:04,8,16
45141.71,31.2,1.97,0.24,0.04,1,6,7.1,39.5,27,14,0,72,1.4,2.01,244,242,4,3.2,36,2023/8/3 17:02,8,17
45141.75,30.5,1.98,0.23,0.04,0.9,6.3,7.3,37.6,23,14,0,75,1.4,2.02,242,252,1.7,1.8,39,2023/8/3 18:00,8,18
45141.79,29.8,1.96,0.18,0.02,0.6,5.3,6,34.8,22,11,0,79,1.1,1.98,249,237,2.2,0.9,40,2023/8/3 18:57,8,19
45141.83,29.5,1.95,0.17,0.02,0.7,4.4,5.1,34.8,25,9,0,80,1.1,1.97,242,245,2.4,1.8,39,2023/8/3 19:55,8,20
45141.88,28.3,2.01,0.16,0,0.6,4.3,5,34.2,15,10,5.5,87,1.2,2.01,248,236,0.8,1.2,38,2023/8/3 21:07,8,21
45141.92,27.8,2.03,0.17,0.03,0.6,5.1,5.8,26.9,22,7,0,91,1.2,2.06,218,237,1.9,0.4,36,2023/8/3 22:04,8,22
45141.96,28,1.96,0.11,0,0.7,3.9,4.6,24,14,7,0.5,88,1.2,1.95,244,245,3.7,3.1,33,2023/8/3 23:02,8,23
45142,26.6,1.97,0.09,0,0.6,2.7,3.3,23.3,11,3,14.5,95,1.2,1.96,243,78,1.1,1.5,31,2023/8/4 00:00,8,0
45142.04,26,2.03,0.09,0,1,2.2,3.2,25.2,10,0,0.5,94,0.8,2.02,201,134,1.6,0.2,29,2023/8/4 00:57,8,1
45142.08,26.3,1.99,0.11,0,0.9,2.3,3.3,23.9,6,1,1,95,0.9,1.98,128,114,0.8,0.8,28,2023/8/4 01:55,8,2
45142.13,26.4,1.98,0.08,0,0.8,1.9,2.8,24.2,4,2,6.5,95,0.9,1.95,150,296,0.7,0.5,26,2023/8/4 03:07,8,3
45142.17,26.5,2,0.1,0,0.7,2.2,3,22.6,11,2,0,96,0.9,1.98,354,103,0.5,0.1,25,2023/8/4 04:04,8,4
45142.21,27.4,1.97,0.11,0,1.2,3.4,4.7,24.7,12,1,0,94,0.8,1.94,236,232,2.1,1.3,23,2023/8/4 05:02,8,5
45142.25,27.8,1.97,0.15,0,1.5,4,5.5,19.8,24,3,0,94,0.8,1.95,233,235,1.9,1.3,22,2023/8/4 06:00,8,6
45142.29,28,1.99,0.24,0.01,1.9,6.4,8.4,15.8,22,6,0,94,0.9,2,243,242,3.6,2.8,21,2023/8/4 06:57,8,7
45142.33,28.5,1.99,0.24,0.03,3.3,8.3,11.7,14.9,25,7,0,93,1.3,2.02,241,239,2.2,2.4,20,2023/8/4 07:55,8,8
45142.38,28.9,1.99,0.22,0.06,3.9,10.2,14.1,14.9,29,9,0,91,1.7,2.05,241,242,3.1,2.6,19,2023/8/4 09:07,8,9
45142.42,29.6,1.95,0.18,0.05,3.1,8.1,11.2,22.8,28,11,0,87,1.4,2,248,259,4.6,3.4,20,2023/8/4 10:04,8,10
45142.46,30.2,1.935,0.165,0.025,2.3,6,8.3,27.7,25,10,0,85,1.25,1.95,248,253,5.3,4.3,21,2023/8/4 11:02,8,11
45142.5,30.2,1.92,0.15,0,1.5,3.9,5.4,29.6,23,9,0,84,1.1,1.9,252,253,4.9,3.9,21,2023/8/4 12:00,8,12
45142.54,30.6,1.92,0.13,0,1.6,3.4,5.1,31.5,29,8,0,83,1,1.92,257,253,5.2,4.2,23,2023/8/4 12:57,8,13
45142.58,30.7,1.91,0.13,0.04,1.5,4,5.5,30.7,28,7,0,81,1,1.95,256,254,4.9,4.3,24,2023/8/4 13:55,8,14
45142.63,30.9,1.92,0.15,0.02,1.8,4.3,6.1,31.6,27,10,0,81,1.1,1.94,252,241,4.5,4.1,24,2023/8/4 15:07,8,15
45142.67,30.3,1.94,0.18,0.01,2,5.3,7.3,27.1,33,10,0,83,1.1,1.95,239,241,2.9,2.8,25,2023/8/4 16:04,8,16
45142.71,29.8,1.96,0.22,0.02,1.9,5.5,7.4,23.3,25,9,0,83,1,1.98,240,244,3.1,1.6,27,2023/8/4 17:02,8,17
45142.75,29.6,1.95,0.18,0.01,1.4,4.5,6,23.3,28,7,0,81,1,1.96,254,288,1.5,0.8,28,2023/8/4 18:00,8,18
45142.79,29.6,1.96,0.16,0,1.3,4.8,6.2,19.7,15,6,0,79,1,1.95,305,348,1.2,0.4,28,2023/8/4 18:57,8,19
45142.83,29.6,1.97,0.16,0.01,1.3,4.3,5.6,18.5,18,8,0,76,0.9,1.98,336,134,0.6,0.2,27,2023/8/4 19:55,8,20
45142.88,29.7,1.96,0.17,0.01,1.5,4.6,6.2,18.7,22,7,0,76,0.9,1.97,123,140,1,0.2,26,2023/8/4 21:07,8,21
45142.92,29.7,1.97,0.12,0,1.2,2.8,4,20.9,23,6,0,75,0.9,1.95,334,335,0.9,0.3,25,2023/8/4 22:04,8,22
45142.96,29.6,1.97,0.11,0,1,2.5,3.5,20.7,19,3,0,75,0.9,1.95,350,19,1.1,0.3,24,2023/8/4 23:02,8,23
45143,29.6,1.99,0.11,0,1.1,2.3,3.4,20.8,21,3,0,74,1,1.97,357,17,0.7,0.3,22,2023/8/5 00:00,8,0
45143.04,29.6,1.96,0.09,0,0.8,2.5,3.3,21.9,20,5,0,73,1.1,1.94,131,143,1.4,0.5,22,2023/8/5 00:57,8,1
45143.08,29.6,1.93,0.09,0,0.7,1.9,2.6,22.6,12,6,0,73,1,1.91,137,146,0.7,1.2,22,2023/8/5 01:55,8,2
45143.13,29.1,1.93,0.09,0,0.6,1.8,2.4,22.6,14,4,0.5,78,1.1,1.92,138,144,1.7,1.8,19,2023/8/5 03:07,8,3
45143.17,28.3,1.93,0.1,0,0.7,2,2.7,21.1,15,5,1,84,1.1,1.93,139,139,2.8,2.2,19,2023/8/5 04:04,8,4
45143.21,28.2,1.92,0.12,0.02,0.9,2.7,3.6,23,20,8,1,86,1.1,1.94,141,143,2.8,2.5,19,2023/8/5 05:02,8,5
45143.25,27.8,1.93,0.18,0.02,1,3.5,4.5,19.6,19,7,2.5,89,1,1.95,141,139,3,2.8,19,2023/8/5 06:00,8,6
45143.29,27.5,1.93,0.2,0.02,1.5,5.4,7,16.8,18,7,4,92,1.1,1.95,136,138,2.7,2.3,19,2023/8/5 06:57,8,7
45143.33,27.6,1.95,0.25,0.07,2.1,7.3,9.5,15.3,18,10,4,92,1,2.02,133,121,1.5,1.9,20,2023/8/5 07:55,8,8
45143.38,27.6,1.95,0.27,0.08,2.7,9.3,12.1,14.2,22,8,2,93,1.2,2.03,141,133,0.8,1.4,22,2023/8/5 09:07,8,9
