time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2,THC,WD_HR(SIN),WD_HR(COS),WD_HR,WIND_SPEED,WS_HR,aqi
2022/5/21 01:55,23.7,2.21,0.32,0.19,0.9,16.3,17.2,6,32,14,91,1.8,2.4,-0.945518576,-0.325568154,251,1.8,1.6,51
2022/5/21 03:07,23.4,2.15,0.29,0.15,0.8,15.7,16.5,8,30,16,91,1.7,2.3,-0.927183855,-0.374606593,248,1.4,1.5,51
2022/5/21 04:04,23.8,2.11,0.29,0.15,0.7,13.7,14.4,9.9,36,15,91,2,2.26,-0.992546152,-0.121869343,263,1.3,1.1,52
2022/5/21 05:02,23.9,2.13,0.31,0.16,0.8,13,13.9,10.6,44,23,91,2.2,2.29,-0.987688341,-0.156434465,261,1.2,1.1,52
2022/5/21 06:00,24.2,2.14,0.36,0.19,1.6,12.9,14.5,9.7,59,30,91,1.7,2.33,0.998629535,-0.052335956,93,0.5,0.1,54
2022/5/21 06:57,24.9,2.19,0.43,0.2,3.8,12.8,16.7,11.1,53,32,90,1.5,2.39,-0.999390827,-0.034899497,268,1.8,0.7,61
2022/5/21 07:55,25.6,2.18,0.44,0.19,4.2,13.2,17.4,19.4,43,28,87,1.5,2.37,-0.970295726,-0.241921896,256,1.2,0.9,67
2022/5/21 09:07,26.8,2.21,0.54,0.23,4.9,17.7,22.6,32.9,44,27,81,1.4,2.44,-0.974370065,0.224951054,283,1.3,0.9,72
2022/5/21 10:04,27.7,2.19,0.5,0.22,2.8,18,20.8,48.7,49,29,78,1.5,2.41,-0.987688341,0.156434465,279,2.2,1.6,74
2022/5/21 11:02,28.1,2.14,0.47,0.25,3.7,21.6,25.4,42.6,61,32,78,1.8,2.39,-0.994521895,-0.104528463,264,3.1,2.9,75
2022/5/21 12:00,28.6,2.06,0.37,0.15,2.3,14,16.4,56.3,38,20,73,1.8,2.21,-0.75470958,0.656059029,311,2.2,2,77
2022/5/21 12:57,29.3,2.03,0.33,0.09,1.4,10.1,11.5,63.8,37,18,69,2,2.12,-0.156434465,0.987688341,351,2.1,1.7,75
2022/5/21 13:55,29.4,2.02,0.3,0.08,1.3,10.2,11.6,58.7,33,14,68,1.8,2.1,-0.559192903,0.829037573,326,2.9,2.2,72
2022/5/21 15:07,27.9,2.02,0.31,0.1,1.6,11.6,13.3,41.5,32,12,72,1.8,2.12,-0.139173101,0.990268069,352,2.6,2.5,68
2022/5/21 16:04,26.8,2.01,0.34,0.14,1.6,14.2,15.8,33,32,16,75,1.8,2.15,-0.258819045,0.965925826,345,2.1,1.8,61
2022/5/21 17:02,26.7,2.02,0.42,0.18,1.2,17.4,18.6,29.4,38,21,77,1.9,2.2,-0.292371705,0.956304756,343,2.2,1.6,60
2022/5/21 18:00,26,2.05,0.45,0.17,0.7,18.2,19,25.7,37,18,82,1.7,2.22,-0.156434465,0.987688341,351,1.7,1.4,61
2022/5/21 18:57,25.5,2.06,0.41,0.14,0.7,18.3,19,22.1,38,21,82,1.7,2.2,-0.515038075,0.857167301,329,2,1.6,61
2022/5/21 19:55,25.2,2.07,0.39,0.14,0.7,17,17.7,19.5,32,18,82,1.8,2.21,-0.69465837,0.7193398,316,1.3,1.3,62
2022/5/21 21:07,25,2.1,0.47,0.2,0.9,18.5,19.4,15.7,38,17,83,1.7,2.3,-0.998629535,-0.052335956,267,1.5,1.2,62
2022/5/21 22:04,24.1,2.11,0.41,0.17,0.8,18.1,19,12.7,31,25,89,1.6,2.28,-0.927183855,-0.374606593,248,1.1,1.4,60
2022/5/21 23:02,24.2,2.16,0.42,0.2,1,18.5,19.5,9.5,32,16,90,1.8,2.36,-0.342020143,-0.939692621,200,0.5,0.3,61
2022/5/22 00:00,23.8,2.17,0.4,0.15,1,17.9,19,8.8,30,16,91,1.6,2.32,-0.998629535,-0.052335956,267,0.4,0.7,58
2022/5/22 00:57,24,2.19,0.42,0.18,1,17.4,18.5,7.4,37,18,92,1.4,2.37,-0.121869343,-0.992546152,187,1.2,0.2,57
2022/5/22 01:55,23.7,2.25,0.4,0.17,0.8,17,17.8,6,43,24,93,1.4,2.42,-1,-1.83772E-16,270,1.5,1.2,58
2022/5/22 03:07,23.9,2.28,0.4,0.19,0.8,17.2,18,4.6,35,19,92,1.3,2.47,-0.965925826,-0.258819045,255,1.2,1.2,58
2022/5/22 04:04,23.8,2.39,0.4,0.21,1,17.6,18.6,2.5,35,20,93,1.2,2.6,-0.79863551,-0.601815023,233,1,0.5,60
2022/5/22 05:02,23.5,2.39,0.4,0.18,2,15.6,17.7,3.1,34,20,95,1.3,2.57,-0.933580426,-0.35836795,249,1.2,1.1,62
2022/5/22 06:00,23.9,2.39,0.49,0.22,4.8,14.8,19.7,4.6,54,30,93,1.6,2.61,0.601815023,-0.79863551,143,0.4,0.6,62
2022/5/22 06:57,24.5,2.39,0.5,0.18,5.9,13.1,19,6.6,42,27,92,1.4,2.57,-0.992546152,-0.121869343,263,1.6,1.5,65
2022/5/22 07:55,25.5,2.28,0.41,0.11,4.1,9.8,14,17.3,48,26,89,1.1,2.39,-0.996194698,-0.087155743,265,1.9,1.2,68
2022/5/22 09:07,26.8,2.15,0.38,0.08,1.8,8.2,10,38.3,47,28,85,1.7,2.23,-0.994521895,-0.104528463,264,2.2,1.6,71
2022/5/22 10:04,27.5,2.11,0.32,0.05,1.3,6.7,8.1,50.9,43,24,82,2,2.16,-0.999847695,-0.017452406,269,1.3,1.5,74
2022/5/22 11:02,28.4,2.09,0.31,0.04,0.8,5.8,6.6,59.3,48,29,77,1.8,2.13,-0.987688341,-0.156434465,261,1.7,1.5,72
2022/5/22 12:00,29.7,2.09,0.29,0.02,0.6,5,5.6,68.7,50,30,71,1.7,2.11,-1,-1.83772E-16,270,2.1,1.7,74
2022/5/22 12:57,30,2.09,0.32,0.03,0.6,5.6,6.3,76.6,55,32,69,1.8,2.12,-0.996194698,0.087155743,275,2.1,2.3,77
2022/5/22 13:55,29.7,2.08,0.34,0.04,0.9,8,8.9,76,58,29,70,2.2,2.12,-0.961261696,0.275637356,286,3.7,3,80
2022/5/22 15:07,29.5,2.03,0.31,0.02,1,7.3,8.3,68.2,49,24,68,2.4,2.05,-0.913545458,0.406736643,294,2.2,2.2,82
2022/5/22 16:04,28.8,2.03,0.36,0.03,0.7,7.7,8.5,74.3,44,26,69,3.2,2.06,-0.4539905,0.891006524,333,1.3,1.4,81
2022/5/22 17:02,28.7,2.05,0.35,0.05,0.6,7.8,8.5,67.4,44,29,68,2.8,2.1,-0.207911691,0.978147601,348,1.6,1.3,80
2022/5/22 18:00,28.3,2.09,0.45,0.09,0.4,10.2,10.6,55.3,44,29,70,2.2,2.18,-0.933580426,0.35836795,291,1.8,1.3,90
2022/5/22 18:57,26.6,2.13,0.42,0.11,0.5,14.6,15.1,30.6,38,21,84,1.8,2.24,-0.920504853,-0.390731128,247,2.2,2,93
2022/5/22 19:55,25.1,2.11,0.34,0.07,0.5,13.7,14.2,25.3,42,19,89,1.5,2.18,-0.970295726,-0.241921896,256,1.7,1.9,80
2022/5/22 21:07,25.5,2.16,0.42,0.12,0.6,16.4,17,18.2,36,18,88,1.5,2.28,-0.984807753,0.173648178,280,1.1,1,76
2022/5/22 22:04,25.8,2.19,0.52,0.16,0.5,17.7,18.3,14.9,37,16,87,1.6,2.35,0.99756405,0.069756474,86,1.3,0,71
2022/5/22 23:02,25.3,2.19,0.43,0.13,0.6,16.9,17.6,12.7,30,17,89,1.6,2.32,-0.390731128,-0.920504853,203,1.2,0.4,67
2022/5/23 00:00,24.9,2.22,0.4,0.12,0.6,15.5,16.1,11.4,35,22,90,1.7,2.34,-0.965925826,-0.258819045,255,1.6,1.2,64
2022/5/23 00:57,24.6,2.23,0.35,0.11,1.1,15.4,16.5,9,35,18,91,1.3,2.34,-0.998629535,-0.052335956,267,1.3,0.9,64
2022/5/23 01:55,24.4,2.27,0.34,0.11,0.9,13.4,14.4,8.9,32,16,92,1.1,2.38,-0.970295726,-0.241921896,256,1.5,1,63
2022/5/23 03:07,24.2,2.22,0.32,0.12,0.8,12.4,13.3,9,35,15,92,1.2,2.34,-0.984807753,-0.173648178,260,1.3,1.2,61
2022/5/23 04:04,24.5,2.24,0.36,0.16,1,12.6,13.6,8.5,38,19,91,1.4,2.4,0.615661475,-0.788010754,142,1.1,0.6,60
2022/5/23 05:02,24.5,2.28,0.38,0.15,1.7,13.9,15.7,6.3,35,17,92,1.5,2.43,-0.965925826,-0.258819045,255,1.6,0.6,58
2022/5/23 06:00,24.6,2.32,0.4,0.13,4.6,12.8,17.4,6.5,41,20,92,1.4,2.45,-0.984807753,0.173648178,280,0.5,0.9,57
2022/5/23 06:57,25.6,2.22,0.43,0.12,4.5,10.1,14.7,18.8,44,26,89,1.7,2.34,-0.999847695,0.017452406,271,2,1.4,57
2022/5/23 07:55,27.1,2.15,0.45,0.12,4.2,12.6,16.8,31.1,51,27,82,1.7,2.27,-0.998629535,0.052335956,273,1.6,1.5,61
2022/5/23 09:07,28.3,2.15,0.5,0.17,4.2,18.2,22.4,38.1,50,29,75,1.5,2.32,-0.961261696,0.275637356,286,2.1,1.8,64
2022/5/23 10:04,28.8,2.07,0.39,0.12,3.4,15.4,18.8,49.4,48,25,73,1.5,2.19,-0.587785252,0.809016994,324,2.8,1.8,69
2022/5/23 11:02,29,2.03,0.32,0.1,1.7,9.2,11,67,46,28,73,1.4,2.13,-0.422618262,0.906307787,335,2.4,1.9,71
2022/5/23 12:00,29.3,2.01,0.3,0.09,1.2,8.8,10.1,72.4,43,22,70,1.4,2.1,-0.342020143,0.939692621,340,2.1,1.9,73
2022/5/23 12:57,30.2,1.99,0.26,0.05,1.1,7.5,8.6,59.25,34,18,66,1.2,2.04,-0.766044443,0.64278761,310,2.5,1.9,72
2022/5/23 13:55,29.7,1.985,0.26,0.085,1.4,8.9,10.3,46.1,32,15,69,1.2,2.07,-0.587785252,0.809016994,324,2.8,2.5,71
2022/5/23 15:07,29.1,1.98,0.26,0.12,1.7,10.3,12,44.7,31,11,71,1.2,2.1,-0.601815023,0.79863551,323,2.6,2.2,67
2022/5/23 16:04,28.4,1.97,0.24,0.09,1.5,9.2,10.7,42.1,32,13,72,1,2.06,0.034899497,0.999390827,2,3.2,2.5,59
2022/5/23 17:02,27.3,1.99,0.32,0.12,1.1,11.2,12.4,34.1,26,15,78,1,2.11,0.034899497,0.999390827,2,1.7,2.1,55
2022/5/23 18:00,27.7,2.01,0.44,0.15,0.9,15.7,16.7,26.8,17,11,76,1.4,2.16,-0.069756474,0.99756405,356,1.1,1.2,55
2022/5/23 18:57,27.7,2.05,0.54,0.2,0.8,19.1,19.9,19.8,25,10,76,1.2,2.25,-0.309016994,0.951056516,342,0.8,1,53
2022/5/23 19:55,28,2.05,0.49,0.2,0.8,17.9,18.8,19.9,18,12,74,1.1,2.25,0.156434465,0.987688341,9,0.8,0.6,50
2022/5/23 21:07,27.3,2.14,0.55,0.35,1.9,23.2,25.1,10.3,29,16,80,1.4,2.49,0.544639035,-0.838670568,147,1.7,0.6,47
2022/5/23 22:04,25.9,2.21,0.45,0.24,1.6,23.7,25.4,4.6,30,14,87,1.7,2.45,-0.891006524,-0.4539905,243,1.7,1.6,46
2022/5/23 23:02,25.1,2.17,0.35,0.2,1.3,19.5,20.8,7.7,26,13,89,1.4,2.37,-0.984807753,-0.173648178,260,1.5,1.4,45
2022/5/24 00:00,24.9,2.17,0.31,0.19,0.9,16.8,17.8,8.5,20,10,90,1.3,2.36,-0.999847695,-0.017452406,269,1,1,44
2022/5/24 00:57,25.1,2.22,0.31,0.19,0.7,17.1,17.9,5.9,26,15,89,1.6,2.41,-0.156434465,-0.987688341,189,1,0.3,42
2022/5/24 01:55,25.4,2.24,0.31,0.2,0.7,17.4,18.2,5.4,22,15,88,1.7,2.44,-0.515038075,-0.857167301,211,1.3,0.4,42
2022/5/24 03:07,25.1,2.26,0.29,0.19,0.8,17.4,18.2,2.6,21,12,90,1.6,2.45,-0.999847695,-0.017452406,269,0.8,1.1,42
2022/5/24 04:04,25.2,2.28,0.3,0.21,1.4,17.7,19.1,1.9,26,11,89,1.5,2.49,-0.978147601,-0.207911691,258,1.3,0.9,42
2022/5/24 05:02,24.9,2.33,0.33,0.21,5.3,17.5,22.8,2.1,23,13,90,1.5,2.54,-0.990268069,-0.139173101,262,0.5,0.9,42
2022/5/24 06:00,25.5,2.32,0.38,0.22,9.3,15.2,24.6,4.3,21,10,89,1.5,2.54,-0.788010754,0.615661475,308,1,0.7,41
2022/5/24 06:57,26.5,2.31,0.5,0.24,9.1,16.2,25.3,8.6,26,18,86,1.4,2.55,-0.390731128,0.920504853,337,1,0.6,39
2022/5/24 07:55,27.7,2.17,0.49,0.2,5.7,14.3,20.1,26.8,32,13,82,1.4,2.37,-0.656059029,0.75470958,319,1.2,0.7,43
2022/5/24 09:07,28.9,2.1,0.45,0.21,3.5,16.3,19.9,36.2,37,21,79,1.8,2.31,-0.996194698,0.087155743,275,2.3,1.4,44
2022/5/24 10:04,29.3,2.05,0.35,0.17,3.4,16.5,20,38.5,35,21,78,1.9,2.22,-0.970295726,0.241921896,284,2.3,1.5,47
2022/5/24 11:02,29.7,2.01,0.31,0.13,1.7,11.7,13.5,57.8,35,21,76,1.9,2.14,-0.999390827,-0.034899497,268,2.9,2.4,53
2022/5/24 12:00,29.6,2,0.27,0.08,1.3,10.3,11.6,57.9,35,22,76,2.1,2.08,-0.994521895,0.104528463,276,2.3,2.4,55
2022/5/24 12:57,29.9,2,0.29,0.11,1.2,11.3,12.6,62.5,39,21,74,2.7,2.11,-0.996194698,0.087155743,275,2.9,2.6,59
2022/5/24 13:55,29.8,2.01,0.32,0.12,1,10.5,11.6,63.8,43,28,75,2.9,2.13,-0.996194698,0.087155743,275,2.7,2.8,59
2022/5/24 15:07,28.9,1.98,0.28,0.15,1,11.1,12.2,57,40,23,78,2.8,2.13,-0.951056516,-0.309016994,252,3.2,2.8,63
2022/5/24 16:04,27.5,1.97,0.3,0.11,1,13.2,14.2,41.7,33,21,86,2.6,2.08,-0.874619707,-0.48480962,241,2.3,2.2,65
2022/5/24 17:02,26.6,1.96,0.37,0.18,1,13.9,15,26.8,20,12,92,2,2.14,-0.857167301,-0.515038075,239,1.3,0.2,65
2022/5/24 18:00,26.7,2.13,0.5,0.38,1.6,20.6,22.2,16.9,23,13,93,1.7,2.51,-0.766044443,-0.64278761,230,1.2,0.4,62
2022/5/24 18:57,26.6,2.1,0.46,0.33,1.3,21.3,22.6,10.9,28,19,94,1.6,2.43,0.857167301,-0.515038075,121,1.6,0.7,58
2022/5/24 19:55,26.2,2.01,0.29,0.31,1.9,10.5,12.5,8.5,17,10,93,1.2,2.32,0.891006524,-0.4539905,117,0.8,1.3,57
2022/5/24 21:07,26.3,2.01,0.31,0.32,1.5,11.4,13,6.8,16,7,92,1.3,2.33,-0.438371147,-0.898794046,206,0.7,0.2,53
2022/5/24 22:04,26.2,2.24,0.34,0.35,1.3,13.1,14.5,5.3,28,10,94,1.4,2.59,-0.933580426,-0.35836795,249,1.1,0.9,49
2022/5/24 23:02,25.7,2.45,0.39,0.29,1.4,15.5,17,2.6,25,15,99,1.4,2.74,0.731353702,-0.68199836,133,1.2,0.7,46
2022/5/25 00:00,25.8,2.25,0.17,0.13,0.6,6.1,6.7,6.8,12,5,94,1,2.38,0.978147601,0.207911691,78,1,0.7,44
2022/5/25 00:57,25.6,2.59,0.16,0.19,0.9,7.2,8.1,4.7,16,4,96,0.8,2.78,-0.529919264,-0.848048096,212,1,0.3,40
2022/5/25 01:55,25.5,1.99,0.12,0.07,0.7,5.7,6.4,6.2,15,3,96,0.7,2.06,0.629320391,-0.777145961,141,0.4,0.8,36
2022/5/25 03:07,25.4,2.02,0.09,0.05,0.8,4.5,5.4,6,15,5,95,0.7,2.07,0.069756474,-0.99756405,176,1.1,0.3,30
2022/5/25 04:04,25.2,2.02,0.09,0.04,0.8,4.3,5.2,4.3,15,4,95,0.6,2.06,-1,-1.83772E-16,270,0.7,0.4,23
2022/5/25 05:02,25.4,2.33,0.23,0.19,2.6,7.2,9.8,3.3,15,3,95,0.9,2.52,0.669130606,-0.743144825,138,0.4,0.4,21
2022/5/25 06:00,25.6,2.7,0.28,0.21,6.3,7.6,13.9,1.9,20,7,95,1.1,2.91,0.898794046,-0.438371147,116,0.6,0.1,19
2022/5/25 06:57,26.3,2.04,0.32,0.14,6.9,8,14.9,5.5,15,6,91,0.9,2.18,-0.190808995,0.981627183,349,1.1,0.3,20
2022/5/25 07:55,27,2.23,0.38,0.21,6.9,11.3,18.2,12.6,29,7,90,1,2.44,-0.999847695,-0.017452406,269,0.9,1.1,19
2022/5/25 09:07,28,2.09,0.33,0.21,4.9,13.4,18.4,22.9,20,10,85,1,2.3,-0.99756405,-0.069756474,266,1.8,1.2,19
2022/5/25 10:04,28.8,2.03,0.3,0.21,4.3,15.4,19.7,25.7,21,8,82,1.1,2.24,-0.999390827,0.034899497,272,1.7,1.7,23
2022/5/25 11:02,28.3,1.97,0.25,0.2,5.1,17,22.1,19.7,23,15,85,1.2,2.17,-0.994521895,-0.104528463,264,0.8,1.1,25
2022/5/25 12:00,27.6,1.97,0.25,0.22,3.1,14.1,17.3,27,21,11,89,1,2.19,-0.99756405,0.069756474,274,1.3,0.2,28
2022/5/25 12:57,27.1,2.01,0.26,0.24,2.9,18.9,21.9,23.7,27,19,93,1,2.25,-0.998629535,0.052335956,273,1.3,0.9,29
2022/5/25 13:55,27.2,2.04,0.31,0.42,5.5,24.1,29.7,16.3,30,17,94,1.4,2.46,-0.999390827,-0.034899497,268,1.8,1.6,35
2022/5/25 15:07,27,2,0.27,0.29,3.9,20,23.9,19.1,25,17,93,1.3,2.29,-0.981627183,-0.190808995,259,1.4,1.1,40
2022/5/25 16:04,26.8,1.94,0.28,0.67,4.2,16.3,20.5,13.4,20,13,93,1.2,2.61,0.857167301,-0.515038075,121,1,0.9,43
2022/5/25 17:02,26.9,2.16,0.55,0.26,4.9,16.7,21.7,11.3,10,8,93,0.8,2.42,0.939692621,-0.342020143,110,1.2,1.1,44
2022/5/25 18:00,27,1.95,0.48,0.47,4.3,17.2,21.6,10.3,18,6,92,1.3,2.42,0.629320391,-0.777145961,141,1.6,1.3,41
2022/5/25 18:57,26.8,1.98,0.32,0.24,2.4,12.4,14.9,11.1,18,6,92,1.2,2.22,0.069756474,-0.99756405,176,2.2,0.6,36
2022/5/25 19:55,26.1,1.95,0.21,0.1,1.1,10.1,11.2,12.9,13,9,95,1,2.05,-0.891006524,-0.4539905,243,1.9,2.3,32
2022/5/25 21:07,25.9,1.95,0.21,0.1,0.8,8.7,9.6,13.5,10,8,96,0.8,2.05,-0.961261696,-0.275637356,254,0.4,0.5,31
2022/5/25 22:04,26,1.98,0.3,0.16,1,11.1,12.2,10.3,16,5,96,0.8,2.14,0.707106781,-0.707106781,135,0.4,0.1,30
2022/5/25 23:02,25.9,2.24,0.3,0.25,1.1,13.1,14.2,6,15,11,97,0.9,2.49,0.848048096,-0.529919264,122,1.1,0.7,29
2022/5/26 00:00,25.9,2.86,0.18,0.1,0.9,7.4,8.3,7.7,16,7,96,0.7,2.96,0.933580426,-0.35836795,111,0.4,0.8,31
2022/5/26 00:57,26,2.46,0.17,0.11,1,7,8.1,7.9,18,4,94,1,2.57,-0.75470958,-0.656059029,229,0.4,0,30
2022/5/26 01:55,25.5,2.23,0.14,0.1,0.8,6.7,7.6,5.9,14,6,96,1,2.33,-0.857167301,-0.515038075,239,0.7,0.4,26
2022/5/26 03:07,25.2,2.09,0.11,0.04,0.7,4.6,5.3,7.4,15,6,95,1,2.13,-0.970295726,-0.241921896,256,0.7,0.8,25
2022/5/26 04:04,25.3,2.05,0.14,0.11,0.9,5,6,7.2,18,4,94,1,2.16,0.7193398,-0.69465837,134,0.9,1.1,21
2022/5/26 05:02,25.3,2.24,0.19,0.13,1.6,6.4,8.1,4.9,16,2,94,1,2.37,-0.882947593,-0.469471563,242,0.7,0.4,19
2022/5/26 06:00,25.2,2.16,0.3,0.16,4.3,8.3,12.7,3.6,22,0,94,0.9,2.32,-0.438371147,-0.898794046,206,0.7,0.3,17
2022/5/26 06:57,25.5,2.46,0.96,0.33,20.4,13.2,33.6,1.7,23,11,94,1.4,2.79,0.891006524,-0.4539905,117,0.7,0.1,16
2022/5/26 07:55,26.1,2.14,0.54,0.28,16.4,12.4,28.8,3.2,22,7,91,1.4,2.42,-0.987688341,-0.156434465,261,0.9,0.3,22
2022/5/26 09:07,28,1.95,0.25,0.25,8.5,9.5,18,12,21,3,84,1.4,2.2,-0.939692621,0.342020143,290,1.5,0.1,20
2022/5/26 10:04,29.2,1.9,0.18,0.12,2.9,6.4,9.3,25.2,17,6,82,1.3,2.02,-0.933580426,-0.35836795,249,2.3,1.4,20
2022/5/26 11:02,30.7,1.88,0.15,0.08,2,5.1,7.1,31.7,12,8,73,1.3,1.96,-0.857167301,-0.515038075,239,4.5,3.2,20
2022/5/26 12:00,31,1.87,0.13,0.03,1.7,4.2,6,31.7,19,8,70,1.1,1.9,-0.882947593,-0.469471563,242,4.4,4.2,18
2022/5/26 12:57,30,1.88,0.12,0.05,1.6,5,6.7,30.2,20,9,77,1.2,1.93,-0.965925826,-0.258819045,255,3.7,3.5,19
2022/5/26 13:55,26.2,1.99,0.12,0.1,1.6,6.8,8.4,22.2,16,9,91,1.1,2.09,-0.848048096,-0.529919264,238,2.7,1.2,22
2022/5/26 15:07,25.4,1.92,0.12,0.16,1.9,7.5,9.5,17.3,9,5,93,1.1,2.08,0.573576436,-0.819152044,145,2.4,0.8,23
2022/5/26 16:04,25.8,1.88,0.23,0.91,2.6,10.1,12.7,13.9,13,5,92,1.8,2.79,0.656059029,-0.75470958,139,1.8,2.6,22
2022/5/26 17:02,26.1,1.97,0.53,0.51,5.3,16.7,22.1,7.5,9,5,91,1.6,2.48,0.939692621,-0.342020143,110,1.7,1.4,21
2022/5/26 18:00,25.8,2.05,0.63,0.39,7.7,20.5,28.2,2.5,17,8,93,1.2,2.44,0.777145961,0.629320391,51,1.4,0.5,27
2022/5/26 18:57,25.4,2.04,0.63,0.31,6.2,21.5,27.8,1.6,15,8,96,1.2,2.35,0.951056516,0.309016994,72,1.7,0.4,33
2022/5/26 19:55,25.3,2.08,0.52,0.44,6,18.6,24.6,2.5,18,6,97,1.4,2.52,0.788010754,-0.615661475,128,1.2,0.4,35
2022/5/26 21:07,25.2,1.99,0.32,0.16,3.2,12.5,15.7,5.8,13,8,97,1.1,2.15,0.978147601,-0.207911691,102,2.1,0.7,30
2022/5/26 22:04,25.5,2.16,0.28,0.27,2.1,11.4,13.5,7.2,15,6,95,1.1,2.43,0.987688341,-0.156434465,99,0.7,1,23
2022/5/26 23:02,25.6,2.39,0.26,0.23,1.6,11.2,12.9,5.4,15,3,94,1.1,2.62,0.970295726,-0.241921896,104,1,0.5,23
2022/5/27 00:00,25.4,2.45,0.16,0.12,1.2,6.9,8.1,8.4,15,2,93,1.1,2.57,0.515038075,-0.857167301,149,1.2,0.4,20
2022/5/27 00:57,25,2.08,0.11,0.06,0.9,5.3,6.2,7.5,15,1,95,0.8,2.14,-0.999390827,-0.034899497,268,0.7,0.7,18
2022/5/27 01:55,24.7,2.04,0.1,0.04,0.9,4.2,5.1,8.6,5,2,96,0.8,2.08,-0.998629535,-0.052335956,267,0.7,0.6,14
2022/5/27 03:07,24.4,2.04,0.09,0.03,0.7,3.5,4.3,9.4,4,4,97,0.7,2.07,-0.4539905,-0.891006524,207,2.1,0.4,12
2022/5/27 04:04,24.4,1.92,0.14,0.03,0.7,2.8,3.5,16.1,3,3,97,0.7,1.95,0.788010754,-0.615661475,128,1.1,1.4,11
2022/5/27 05:02,24.6,1.91,0.13,0.07,1,4.3,5.3,21.6,7,4,97,0.8,1.98,0.669130606,-0.743144825,138,1.8,1.6,11
2022/5/27 06:00,25.1,1.93,0.24,0.11,1.7,6.4,8.2,19.5,17,6,97,0.8,2.04,0.629320391,-0.777145961,141,1.5,1.8,13
2022/5/27 06:57,25,2.08,0.53,0.16,3.5,13.8,17.3,11.1,11,9,97,0.8,2.24,0.882947593,-0.469471563,118,1.3,1.2,14
2022/5/27 07:55,25,1.98,0.46,0.3,4.8,16.3,21.1,10.4,21,8,98,1,2.28,0.743144825,-0.669130606,132,0.5,1.5,22
2022/5/27 09:07,25.4,2.13,0.59,0.29,5.8,21.9,27.7,5.3,11,9,98,1,2.42,0.104528463,0.994521895,6,0.8,0.3,27
2022/5/27 10:04,25.5,2.23,0.66,0.4,11.9,25.2,37.1,4.5,19,9,98,1,2.63,0.173648178,0.984807753,10,1.1,0.5,35
2022/5/27 11:02,26.3,2.16,0.58,0.33,10.8,22.9,33.8,11.1,20,11,98,0.9,2.49,-0.190808995,0.981627183,349,1,0.9,42
2022/5/27 12:00,27.7,2.04,0.4,0.19,5.8,15.7,21.6,28.8,14,11,97,0.9,2.23,0.766044443,0.64278761,50,1.3,0.7,37
2022/5/27 12:57,28.2,1.96,0.28,0.09,2.3,11,13.3,41.9,13,13,88,1,2.05,0.999390827,0.034899497,88,0.7,1.2,27
2022/5/27 13:55,26.3,1.93,0.17,0.07,1.2,7.3,8.6,31.6,13,7,91,0.7,2,-0.79863551,-0.601815023,233,1.6,2.2,30
2022/5/27 15:07,25.7,2,0.28,0.43,2.9,14.4,17.3,19.3,9,3,94,1,2.43,0.974370065,-0.224951054,103,1.1,0.9,30
2022/5/27 16:04,25.7,2.19,0.36,0.28,4.4,19.5,24,13.6,10,7,96,1.1,2.47,0.990268069,0.139173101,82,1.4,0.9,26
2022/5/27 17:02,25.5,2.13,0.46,0.41,3.8,19.1,23,11.1,7,12,97,1,2.54,-0.999847695,-0.017452406,269,1.6,0.7,32
2022/5/27 18:00,25.9,1.99,0.33,0.14,1.9,11.6,13.6,15.9,7,12,97,0.8,2.13,-0.48480962,0.874619707,331,1,0.5,32
2022/5/27 18:57,26.2,1.99,0.32,0.14,1.6,12.6,14.2,15.6,12,7,97,0.9,2.13,-0.920504853,-0.390731128,247,0.4,0.1,29
2022/5/27 19:55,26.2,1.99,0.28,0.11,1.2,11.2,12.4,15.3,13,7,97,0.9,2.1,-0.819152044,-0.573576436,235,0.8,0.9,30
2022/5/27 21:07,25.8,2,0.19,0.06,1,7.5,8.6,19.9,10,5,98,0.8,2.06,-0.999390827,-0.034899497,268,0.6,0.3,30
2022/5/27 22:04,25.6,2,0.27,0.15,0.9,8.5,9.4,16.5,7,6,98,0.9,2.15,0.874619707,-0.48480962,119,1,0.6,27
2022/5/27 23:02,25.6,2.49,0.26,0.1,1,10.8,11.8,13.4,8,5,98,0.8,2.59,0.945518576,-0.325568154,109,1.1,1,24
2022/5/28 00:00,25.5,3.56,0.19,0.05,0.7,7,7.8,14.5,9,8,97,0.7,3.61,0.951056516,-0.309016994,108,1,1,22
2022/5/28 00:57,25.6,2.96,0.18,0.13,0.6,7.3,7.9,12,15,8,96,0.9,3.09,0.7193398,-0.69465837,134,0.9,0.8,22
2022/5/28 01:55,25.7,2.15,0.21,0.23,0.6,6.4,7,12.1,13,5,95,0.9,2.38,0.743144825,-0.669130606,132,1,1.1,23
2022/5/28 03:07,25.2,2.18,0.15,0.1,0.5,6.1,6.6,10.6,20,3,96,0.9,2.28,-0.956304756,-0.292371705,253,0.4,0.1,22
2022/5/28 04:04,25.1,2.15,0.15,0.09,0.3,5.9,6.3,8.7,18,6,97,0.8,2.24,-0.970295726,-0.241921896,256,0.8,0.2,21
2022/5/28 05:02,25,2.17,0.16,0.09,1.1,6.4,7.5,7.8,22,5,97,0.8,2.26,-0.906307787,-0.422618262,245,0.8,0.8,20
