time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,aqi
44888.83,22.8,2.09,0.49,0.14,3,17,20.1,8.1,14,3,0,86,1.7,2.23,358,18,1.3,1.3,42.0
44888.88,22.3,2.12,0.5,0.15,1.7,15.9,17.7,8.1,10,4,0,88,1.4,2.27,7,292,0.4,0.6,28.0
44888.92,22.1,2.17,0.51,0.17,2,19.2,21.2,5.8,13,4,0,88,1.4,2.34,292,359,1.4,0.8,25.0
44888.96,21.8,2.11,0.37,0.09,1.4,14.3,15.8,12.6,12,2,0,88,1.4,2.2,359,22,1.4,1.2,32.0
44889.0,21.9,2.11,0.36,0.1,1.3,12,13.3,11.4,18,0,0,88,1.4,2.21,38,246,0.3,0.2,23.0
44889.04,21.6,2.18,0.37,0.14,1.1,12.8,13.9,10.2,13,4,0,90,1.2,2.32,272,278,0.6,0.9,20.0
44889.08,21.7,2.29,0.38,0.17,1,14.9,16,7.1,21,5,0,90,1.1,2.46,274,256,0.5,0.7,20.0
44889.13,21.8,2.22,0.32,0.13,1.2,14.8,16,5.5,14,4,0,91,1.2,2.35,298,299,0.3,0.2,23.0
44889.17,21.8,2.18,0.29,0.1,1.1,12.5,13.7,7.2,15,7,0,90,1.2,2.28,358,13,0.6,0.5,23.0
44889.21,21.8,2.21,0.33,0.15,1.5,14.5,16.1,4.9,17,7,0.5,91,1.3,2.36,262,257,0.5,0.4,20.0
44889.25,21.7,2.25,0.41,0.17,3.6,15.1,18.8,2.9,17,5,0,92,1.3,2.42,246,254,0.6,0.5,23.0
44889.29,21.9,2.18,0.5,0.17,11.4,15.4,26.8,2.6,19,6,0,92,1.2,2.35,358,6,0.9,0.6,25.0
44889.33,22.1,2.12,0.56,0.14,10.6,16.7,27.4,5.1,20,6,0,90,1.6,2.26,344,322,1.2,1,25.0
44889.38,22.8,2.08,0.44,0.13,8.5,15.4,23.9,11.6,17,9,0,88,1.5,2.21,3,15,1,1.1,27.0
44889.42,23.3,2.1,0.45,0.19,8.4,17.5,25.9,12.8,23,9,0,88,1.3,2.29,340,107,0.3,0.7,25.0
44889.46,24.6,2.09,0.46,0.24,9.8,20.6,30.5,16.6,25,12,0,85,1.5,2.33,329,325,1,0.7,28.0
44889.5,25.5,2.09,0.48,0.25,7.5,21.6,29.1,#,25,8,0,82,1.5,2.34,321,291,0.9,0.5,33.0
44889.54,26.1,2.06,0.47,0.21,5.1,22.3,27.5,#,29,12,0,80,1.4,2.27,347,357,0.2,0.2,35.0
44889.58,26.2,#,#,#,#,#,#,27.8,26,15,0,80,#,#,339,347,1.5,0.7,37.0
44889.63,25.3,#,0.39,#,4.5,19.5,24,20.4,20,9,0,83,1.1,#,346,15,2,1.4,32.0
44889.67,24.9,2.04,0.42,0.22,2.9,19.2,22.2,#,16,6,0,83,1.1,2.26,7,30,1.2,1.2,32.0
44889.71,24.8,2.11,0.67,0.38,7.4,28,35.5,#,22,7,0,84,1.5,2.49,319,302,0.6,0.5,32.0
44889.75,24.5,2.18,0.99,0.54,20.5,30.5,51,#,28,10,0,85,1.7,2.72,304,304,1.5,0.8,47.0
44889.79,23.8,2.17,0.88,0.45,19.4,28.1,47.6,1.8,26,14,0,87,1.5,2.62,274,279,1.1,1.4,50.0
44889.83,23.6,2.17,0.7,0.35,13.6,25.9,39.5,1.1,25,9,0,86,1.4,2.52,350,335,1,0.8,47.0
44889.88,23,2.14,0.51,0.25,3.2,21.9,25.1,2.6,20,7,0,87,1.2,2.39,13,43,0.7,0.8,42.0
44889.92,22.9,2.2,0.56,0.24,4.2,22.1,26.4,1,19,9,0,88,1.3,2.44,16,2,0.5,0.5,35.0
44889.96,22.9,2.24,0.6,0.28,7.1,21.9,29.1,0.8,24,8,0,89,1.4,2.52,18,100,0.6,0.2,37.0
44890.0,23,2.24,0.65,0.32,11,21,32.1,0.9,27,12,0,90,1.5,2.56,199,262,0.2,0.1,35.0
44890.04,22.9,2.33,0.6,0.34,10.5,17.7,28.2,0.7,28,12,0,91,1.5,2.67,187,249,0.5,0.2,35.0
44890.08,22.5,2.34,0.53,0.29,9.2,16.8,26.1,0.9,31,16,0,93,1.3,2.63,245,252,0.3,0.7,32.0
44890.13,22.4,2.35,0.49,0.27,10,16.2,26.2,0.7,32,12,0,94,1.4,2.62,250,216,0.2,0.3,35.0
44890.17,22.6,2.36,0.63,0.35,11,15.5,26.5,0.8,40,19,0,94,1.6,2.71,120,109,0.2,0.5,37.0
44890.21,22.5,2.47,0.58,0.34,16,14.3,30.3,1.3,35,16,0,94,1.5,2.81,272,271,0.2,0.3,42.0
44890.25,22.4,2.67,0.69,0.4,22.3,14.4,36.7,1,41,13,0,94,1.4,3.07,260,225,0.6,0.7,45.0
44890.29,23.1,2.59,0.9,0.49,31.3,17.5,48.9,1.6,37,13,0,92,1.8,3.08,117,346,0.7,0.2,44.0
44890.33,23.7,2.14,0.52,0.17,11.9,16.2,28.1,4.7,15,8,0,88,1.4,2.31,326,239,0.3,0.6,44.0
44890.38,24.3,2.13,0.61,0.24,10.7,17.6,28.3,8,25,11,0,86,1.3,2.37,261,266,1.1,0.6,40.0
44890.42,25,2.13,0.58,0.31,10.6,21.2,31.9,11.4,34,12,0,85,1.6,2.44,255,259,0.8,0.5,38.0
44890.46,26,2.12,0.52,0.31,13.7,27.1,40.8,12.5,53,25,0,83,1.7,2.43,262,256,2.1,1.8,38.0
44890.5,26.3,2.18,0.55,0.28,8.5,26.5,35.1,20.6,53,27,0,83,2,2.46,276,274,2.4,2.2,45.0
44890.54,26.5,2.13,0.46,0.24,#,#,#,30.7,60,#,0,81,2.8,2.37,#,#,#,#,55.0
44890.58,26.1,2.11,0.52,0.24,#,#,#,29.1,#,#,0,81,2.9,2.35,#,304,2.4,#,58.0
44890.63,25.5,2.08,0.45,0.16,#,#,#,30.5,48,17,0,82,2,2.24,338,347,1.5,1.1,64.0
44890.67,25.4,2.08,0.54,0.21,#,#,#,#,42,12,0,82,2.2,2.29,33,68,0.2,0.6,60.0
44890.71,25.2,2.12,0.69,0.33,1.1,28.4,29.6,#,49,15,0,82,2.1,2.45,282,263,1.2,0.5,48.0
44890.75,24.5,2.15,0.71,0.32,2.3,31.4,33.7,#,43,16,0,84,1.5,2.47,342,324,0.9,0.8,48.0
44890.79,24.1,2.17,0.71,0.28,1.5,28.1,29.6,#,49,20,0,85,1.4,2.45,288,278,2.2,0.8,51.0
44890.83,23.4,2.14,0.57,0.24,2.3,28.4,30.7,6.3,47,16,0,88,1.4,2.38,270,268,1.4,1.6,52.0
44890.88,23.3,2.13,0.52,0.23,2.2,24.3,26.6,7.8,42,20,0,88,1.4,2.36,297,353,1.7,0.9,54.0
44890.92,22.7,2.05,0.25,0.03,0.7,7.2,8,29.5,14,3,0,89,0.9,2.08,357,21,2.6,1.5,57.0
44890.96,22.4,2.06,0.26,0.04,0.4,6.9,7.3,26.2,18,4,0,91,0.8,2.1,22,65,0.6,1,52.0
44891.0,22.7,2.11,0.31,0.07,0.5,8.5,9,19.4,22,9,0,90,1,2.18,85,104,0.5,0.2,42.0
44891.04,22.9,2.19,0.37,0.18,0.8,11.5,12.3,14.3,22,12,0,89,0.8,2.37,142,137,1.1,0.8,36.0
44891.08,22.7,2.18,0.31,0.14,0.6,10.9,11.6,13.7,25,11,0,90,0.8,2.32,156,127,1.1,0.6,32.0
44891.13,22.5,2.21,0.31,0.12,0.7,9.8,10.5,12.5,28,12,0,92,0.8,2.33,268,213,1.5,0.8,35.0
44891.17,23.1,2.23,0.28,0.14,0.8,10,10.8,13.6,23,9,0,86,0.8,2.37,201,243,1.5,0.6,38.0
44891.21,22.9,2.19,0.3,0.13,1.4,9.9,11.3,9.8,27,5,0,88,0.9,2.32,183,260,1,0.6,38.0
44891.25,22.7,2.2,0.41,0.13,2.4,10.6,13.1,5.6,32,10,0,89,0.7,2.33,287,299,0.9,0.9,33.0
44891.29,22.8,2.18,0.42,0.13,3.3,13.1,16.5,9.8,24,7,0,87,0.8,2.31,22,11,1.4,0.9,32.0
44891.33,22.9,2.06,0.33,0.08,2.9,11.9,14.9,19.5,28,6,0,85,0.8,2.14,358,347,1.7,1.6,28.0
44891.38,23.4,2.01,0.28,0.04,2.4,8.5,11,25.7,20,5,0,82,0.9,2.05,1,354,2.8,2.5,26.0
44891.42,24.8,2,0.29,0.04,3.1,8,11.2,28.2,19,6,0,74,1,2.04,8,2,2.7,2.1,24.0
44891.46,25.6,1.98,0.24,0.01,2,6.3,8.3,39.5,16,5,0,65,1.2,1.99,349,352,2.9,2.5,23.0
44891.5,26,2,0.24,0.01,1.4,5.3,6.8,43.6,16,3,0,65,0.8,2.01,345,342,2.2,2.2,22.0
44891.54,26.1,2.01,0.26,0.02,1.2,5.5,6.8,44.1,14,2,0,67,0.9,2.03,339,343,2,1.8,20.0
44891.58,25.7,2.01,0.28,0.03,1.1,6.6,7.8,42.8,15,1,0,69,0.9,2.04,338,316,2.2,1.9,25.0
44891.63,25.3,2.03,0.34,0.06,1.5,9.4,10.9,38,19,4,0,70,1,2.09,327,353,2.1,1.6,29.0
44891.67,25,2.05,0.38,0.07,1.1,11.1,12.3,35.5,17,3,0,71,1,2.12,342,335,0.9,1.2,32.0
44891.71,24.8,2.09,0.45,0.11,0.6,14.9,15.6,25,17,3,0,73,1.3,2.2,329,341,1.1,0.9,34.0
44891.75,24.3,2.15,0.57,0.17,1,21,22.1,14.8,25,9,0,75,1.5,2.32,340,308,1.1,0.6,34.0
44891.79,23.9,2.14,0.59,0.17,1.6,23.6,25.3,11.9,22,7,0,77,1.4,2.31,331,345,1.2,1.2,35.0
44891.83,23.8,2.11,0.52,0.15,2.5,18.8,21.4,12.8,21,8,0,78,1.6,2.26,53,131,0.5,0.5,38.0
44891.88,23.3,2.22,0.58,0.19,2.1,21.4,23.5,5.5,32,13,0,82,1.5,2.41,237,244,0.9,0.9,30.0
44891.92,22.6,2.16,0.53,0.15,1.8,21.8,23.7,6.6,39,9,0,84,1.4,2.31,254,264,0.5,0.7,35.0
44891.96,22.4,2.2,0.52,0.14,1.6,21.4,23,5.7,35,10,0,84,1.3,2.34,260,274,0.7,0.6,35.0
44892.0,22.2,2.35,0.54,0.17,2.3,21.5,23.9,2.7,34,12,0,86,1.3,2.52,283,204,0.2,0.2,35.0
44892.04,22.2,2.3,0.52,0.18,2.2,21.1,23.4,2.2,30,13,0,86,1.7,2.48,269,273,0.7,0.4,35.0
44892.08,22.3,2.31,0.52,0.18,2.2,19.5,21.8,1.2,37,15,0,87,1.6,2.49,261,239,0.2,0.4,35.0
44892.13,22.6,2.51,0.53,0.23,3.8,18.3,22.1,0.8,30,16,0,86,1.5,2.74,131,257,0.2,0.1,34.0
44892.17,22.6,2.55,0.54,0.24,4.8,18.1,23,0.7,32,13,0,86,1.5,2.79,264,199,0.3,0.3,39.0
44892.21,22.5,2.61,0.55,0.25,7.3,17.4,24.7,1.2,36,13,0,87,1.6,2.86,251,250,1,0.6,40.0
44892.25,22.5,2.47,0.52,0.2,9.1,14.9,24.1,1.1,37,13,0,88,1.6,2.67,230,123,0.4,0.2,42.0
44892.29,23,2.4,0.51,0.17,14.6,12.3,27,2.4,28,16,0,87,1.6,2.57,278,115,0.2,0.2,41.0
44892.33,23.7,2.27,0.43,0.14,11.3,11.9,23.2,4.6,32,9,0,84,1.6,2.41,279,95,0.4,0.4,43.0
44892.38,25.5,2.2,0.48,0.16,6.9,12.5,19.4,15.3,22,11,0,76,1.5,2.36,114,125,0.7,0.5,41.0
44892.42,26.6,2.04,0.26,0.05,2.5,7.9,10.5,34.1,20,8,0,67,1.9,2.09,254,260,1.7,0.9,40.0
44892.46,27.1,2.07,0.27,0.04,1.3,6.2,7.5,46.6,29,11,0,66,2.5,2.11,252,269,1.9,1.5,38.0
44892.5,27.8,2.11,0.27,0.03,0.9,5.7,6.6,59.6,34,12,0,64,2.6,2.14,275,261,2.5,1.5,36.0
44892.54,28.3,2.13,0.3,0.02,0.7,5.5,6.2,65.9,44,22,0,63,2.8,2.15,268,282,2.9,2.1,37.0
44892.58,28.4,2.1,0.3,0.03,0.7,6.8,7.6,68.3,43,21,0,64,3.1,2.13,268,267,3.3,2.9,43.0
44892.63,27.4,2.03,0.26,0.02,0.7,6,6.7,56.3,29,9,0,64,2.6,2.05,274,290,3.2,3.1,49.0
44892.67,25.8,2.03,0.31,0.04,0.5,7.8,8.3,47.5,31,9,0,70,2.4,2.07,283,289,2.1,2.1,47.0
44892.71,25.4,2.05,0.39,0.06,0.6,12.9,13.5,39.7,29,8,0,73,3.8,2.11,5,43,1.3,0.6,45.0
44892.75,25.1,2.09,0.42,0.07,0.7,15.3,16.1,35.5,31,10,0,73,3.4,2.16,347,2,1.1,0.8,48.0
44892.79,25.3,2.1,0.37,0.06,0.6,12.7,13.3,37.5,22,7,0,72,3.1,2.16,13,86,1,0.5,48.0
44892.83,24.8,2.23,0.52,0.16,0.9,17.5,18.5,21.9,28,12,0,76,2.7,2.39,144,177,0.6,0.2,47.0
44892.88,24.1,2.44,0.59,0.2,2.1,25.3,27.5,7.8,36,16,0,82,2.3,2.64,178,190,0.2,0.3,43.0
44892.92,23.7,2.21,0.5,0.13,2.3,23.8,26.2,8.8,37,14,0,83,2.2,2.34,229,244,0.3,0.1,42.0
44892.96,23.7,2.24,0.42,0.1,0.9,17.6,18.6,12.2,34,14,0,83,2.2,2.34,235,150,0.2,0.1,40.0
44893.0,23.8,2.72,0.4,0.11,0.6,13.5,14.2,12.3,36,14,0,83,1.9,2.83,128,97,0.2,0.2,44.0
44893.04,23.7,2.43,0.41,0.11,0.7,14.2,14.9,9.7,35,11,0,84,1.2,2.54,260,263,0.5,0.2,44.0
44893.08,23.4,2.48,0.42,0.14,0.6,15.7,16.3,5.7,38,15,0,86,1.2,2.62,232,117,0.4,0.1,41.0
